

New Mexico (MST) SCAN Site Jornada Exp Range - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Dec 21 09:49:51 GMT-08:00 2021. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),SMS.I-2:-2 (pct)  (loam),SMS.I-2:-4 (pct)  (loam),SMS.I-2:-8 (pct)  (loam),SMS.I-2:-20 (pct)  (loam),SMS.I-2:-40 (pct)  (loam),SMS.I-3:-2 (pct)  (loam),SMS.I-3:-4 (pct)  (loam),SMS.I-3:-8 (pct)  (loam),SMS.I-3:-20 (pct)  (loam),SMS.I-3:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-2:-2 (degC) ,STO.I-2:-4 (degC) ,STO.I-2:-8 (degC) ,STO.I-2:-20 (degC) ,STO.I-2:-40 (degC) ,STO.I-3:-2 (degC) ,STO.I-3:-4 (degC) ,STO.I-3:-8 (degC) ,STO.I-3:-20 (degC) ,STO.I-3:-40 (degC) ,STO.I-4:-2 (degC) ,STO.I-4:-4 (degC) ,STO.I-4:-8 (degC) ,STO.I-4:-20 (degC) ,STO.I-4:-40 (degC) ,STO.I-5:-2 (degC) ,STO.I-5:-4 (degC) ,STO.I-5:-8 (degC) ,STO.I-5:-20 (degC) ,STO.I-5:-40 (degC) ,STO.I-6:-2 (degC) ,STO.I-6:-4 (degC) ,STO.I-6:-8 (degC) ,STO.I-6:-20 (degC) ,STO.I-6:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,SAL.I-2:-2 (gram) ,SAL.I-2:-4 (gram) ,SAL.I-2:-8 (gram) ,SAL.I-2:-20 (gram) ,SAL.I-2:-40 (gram) ,SAL.I-3:-2 (gram) ,SAL.I-3:-4 (gram) ,SAL.I-3:-8 (gram) ,SAL.I-3:-20 (gram) ,SAL.I-3:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,RDC.I-2:-2 (unit) ,RDC.I-2:-4 (unit) ,RDC.I-2:-8 (unit) ,RDC.I-2:-20 (unit) ,RDC.I-2:-40 (unit) ,RDC.I-3:-2 (unit) ,RDC.I-3:-4 (unit) ,RDC.I-3:-8 (unit) ,RDC.I-3:-20 (unit) ,RDC.I-3:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,RHENC.D-1 (pct) ,LRADT.D-1 (lang) ,
2168,2021-01-24,,-99.9,  -36.16,     4.1,    16.3,     0.3,     7.9,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.5,-99.9,     4.1,     7.3,     3.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     1.1,     5.5,     8.8,     9.1,-99.9,     2.0,-99.9,     7.3,     8.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.3,-99.9,     2.8,     6.1,     7.6,     8.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.3,-99.9,     0.2,     0.4,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.62,-99.9,    4.09,    5.35,    4.02,   25.92,-99.9,   12.75,    3.44,     140,     6.5,      48,      54,-99.9,
2168,2021-01-25,,-99.9,  -36.16,     1.7,    15.0,    -3.1,     6.6,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.1,-99.9,     3.1,     7.3,     3.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     1.1,     5.9,     8.8,     9.2,-99.9,     3.4,-99.9,     7.3,     8.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.5,-99.9,     4.1,     6.8,     7.6,     8.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.2,     0.4,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.86,-99.9,    3.73,    5.34,    4.02,   25.93,-99.9,   12.74,    3.44,     210,    10.5,      75,      53,-99.9,
2168,2021-01-26,,-99.9,  -36.16,     3.3,     9.6,    -1.3,     3.9,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.3,-99.9,     3.0,     5.4,     3.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     1.2,     3.4,     7.0,     9.2,-99.9,     2.1,-99.9,     6.2,     8.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.5,-99.9,     2.6,     4.8,     6.6,     8.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.2,     0.5,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.93,-99.9,    3.67,    4.57,    3.96,   26.33,-99.9,   12.75,    3.44,     210,    10.3,      68,      71,-99.9,
2168,2021-01-27,,-99.9,  -36.14,    -4.8,     6.0,    -4.8,     1.1,   0.020,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.7,-99.9,     3.6,     6.8,     3.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -5.6,     0.0,     5.6,     9.0,-99.9,    -2.8,-99.9,     5.3,     8.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.3,-99.9,    -1.8,     2.8,     5.6,     8.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.2,     0.5,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.69,-99.9,    3.91,    5.12,    4.01,   25.92,-99.9,   12.73,    3.43,     217,    11.3,      88,      71,-99.9,
2168,2021-01-28,,-99.9,  -36.14,    -5.0,     9.5,   -13.0,    -1.5,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.2,-99.9,     3.8,     6.3,     4.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -4.3,     0.6,     5.2,     8.5,-99.9,    -2.5,-99.9,     4.7,     7.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.7,-99.9,    -1.6,     2.4,     4.9,     7.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.3,-99.9,     0.2,     0.5,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.48,-99.9,    3.95,    4.92,    4.03,   25.71,-99.9,   12.72,    3.43,       0,     2.6,      63,      65,-99.9,
2168,2021-01-29,,-99.9,  -36.14,     1.0,    14.8,    -5.6,     3.1,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.3,-99.9,     2.9,     4.9,     3.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -0.5,     3.6,     6.2,     8.2,-99.9,     1.1,-99.9,     5.6,     7.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.4,-99.9,     1.8,     4.8,     5.9,     7.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.2,     0.6,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.91,-99.9,    3.66,    4.37,    3.93,   25.60,-99.9,   12.75,    3.44,      21,     2.4,      43,      51,-99.9,
2168,2021-01-30,,  -25.70,-99.9,    10.5,    14.3,    -3.1,     6.2,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.4,-99.9,     3.5,     6.0,     3.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.4,     5.1,     6.2,     8.2,-99.9,     4.2,-99.9,     5.5,     7.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.5,-99.9,     4.6,     5.5,     5.9,     7.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.3,-99.9,     0.2,     0.5,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.58,-99.9,    3.85,    4.79,    3.93,   26.24,-99.9,   12.72,    3.45,     174,     4.7,      26,      49,-99.9,
2168,2021-01-31,,  -25.70,-99.9,    -0.7,    14.2,    -4.6,     6.3,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.6,-99.9,     2.5,     4.9,     3.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -2.9,     2.8,     7.3,     8.3,-99.9,    -0.6,-99.9,     6.3,     7.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.6,-99.9,     0.2,     4.6,     6.7,     7.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.2,     0.6,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.05,-99.9,    3.50,    4.37,    3.83,   26.25,-99.9,   12.74,    3.44,     319,     7.0,      37,      44,-99.9,
2168,2021-02-01,,  -25.70,-99.9,     8.4,    15.4,    -8.1,     5.1,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.0,-99.9,     3.1,     6.8,     3.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.5,     7.4,     7.7,     8.4,-99.9,     5.5,-99.9,     6.6,     7.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.7,-99.9,     6.1,     7.3,     7.1,     7.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.1,     0.4,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.83,-99.9,    3.73,    5.13,    3.95,   25.71,-99.9,   12.79,    3.45,     103,     5.1,      36,      39,-99.9,
2168,2021-02-02,,  -25.70,-99.9,     5.5,    15.2,    -3.6,     7.6,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.8,-99.9,     2.7,     6.6,     3.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.3,     7.4,     8.6,     8.6,-99.9,     5.7,-99.9,     7.4,     7.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.9,-99.9,     6.1,     7.5,     7.8,     7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.1,     0.5,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.72,-99.9,    3.57,    5.04,    3.97,   26.00,-99.9,   12.76,    3.45,     301,     3.4,      38,      41,-99.9,
2168,2021-02-03,,  -25.70,-99.9,     7.5,    21.1,     1.7,    10.6,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.7,-99.9,     2.4,     6.7,     3.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.8,     9.5,    10.6,     9.0,-99.9,     6.1,-99.9,     8.9,     8.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.2,-99.9,     6.9,     9.2,     9.3,     8.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.1,     0.4,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.69,-99.9,    3.48,    5.11,    3.97,   26.33,-99.9,   12.75,    3.45,     135,     3.0,      39,      32,-99.9,
2168,2021-02-04,,  -25.70,-99.9,    11.1,    23.7,     1.3,    13.8,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.9,-99.9,     2.2,     7.3,     4.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.5,    10.8,    11.9,     9.6,-99.9,     7.8,-99.9,     9.9,     8.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.7,-99.9,     8.6,    10.6,    10.4,     9.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.1,     0.4,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.76,-99.9,    3.40,    5.34,    4.19,   25.88,-99.9,   12.78,    3.46,     190,     7.3,      41,      32,-99.9,
2168,2021-02-05,,  -25.70,-99.9,     6.2,    20.3,     6.2,    13.9,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.5,-99.9,     2.3,     7.8,     4.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.0,    10.3,    12.1,    10.1,-99.9,     7.2,-99.9,    10.6,     9.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.4,-99.9,     7.9,    10.8,    11.0,     9.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.1,     0.4,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.00,-99.9,    3.43,    5.54,    4.13,   26.05,-99.9,   12.75,    3.45,     229,    10.7,      34,      41,-99.9,
2168,2021-02-06,,  -25.70,-99.9,     1.6,    18.6,    -5.4,     7.5,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.8,-99.9,     1.9,     6.0,     4.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     2.4,     8.2,    11.0,    10.4,-99.9,     4.9,-99.9,     9.7,     9.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.7,-99.9,     5.7,     9.3,    10.1,     9.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.1,     0.5,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.14,-99.9,    3.29,    4.80,    4.12,   26.62,-99.9,   12.76,    3.44,     218,     6.3,      34,      45,-99.9,
2168,2021-02-07,,  -25.70,-99.9,     4.6,    16.4,    -2.2,     6.9,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.6,-99.9,     0.7,     5.9,     4.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     1.1,     5.9,    10.1,    10.4,-99.9,     2.0,-99.9,     8.8,     9.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.6,-99.9,     2.8,     7.0,     9.1,     9.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.1,     0.5,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.06,-99.9,    2.93,    4.75,    4.09,   26.34,-99.9,   12.75,    3.44,      50,     4.4,      19,      40,-99.9,
2168,2021-02-08,,  -25.70,-99.9,    10.3,    21.6,    -0.8,    10.6,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.8,-99.9,     1.6,     5.9,     4.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.2,     8.2,    10.6,    10.2,-99.9,     5.3,-99.9,     9.2,     9.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.5,-99.9,     6.0,     8.8,     9.6,     9.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.1,     0.5,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.75,-99.9,    3.21,    4.77,    4.10,   26.69,-99.9,   12.77,    3.45,     167,     6.6,      11,      35,-99.9,
2168,2021-02-09,,  -25.70,-99.9,     5.1,    22.8,     2.0,    13.1,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.6,-99.9,     1.5,     5.8,     4.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.5,     9.7,    11.6,    10.2,-99.9,     6.1,-99.9,    10.2,     9.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.6,-99.9,     7.1,    10.4,    10.6,     9.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,-99.9,     0.1,     0.5,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.06,-99.9,    3.15,    4.73,    4.25,   26.34,-99.9,   12.76,    3.45,     179,     8.6,      17,      35,-99.9,
2168,2021-02-10,,  -25.70,-99.9,     8.6,    21.6,     4.4,    12.5,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.2,     9.9,    11.9,    10.4,-99.9,     6.9,-99.9,    10.4,    10.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.8,    10.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.04,   26.63,-99.9,   12.76,    3.45,     171,     8.3,      15,      35,-99.9,
2168,2021-02-11,,  -25.70,-99.9,     8.6,    20.3,     4.1,    12.6,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.9,    10.4,    12.1,    10.8,-99.9,     7.4,-99.9,    10.7,    10.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    11.2,    10.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.98,   26.69,-99.9,   12.75,    3.45,     195,     7.2,      21,      33,-99.9,
2168,2021-02-12,,  -25.70,-99.9,     6.9,    20.1,    -3.0,     9.2,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.4,     9.0,    11.7,    11.1,-99.9,     5.4,-99.9,    10.4,    10.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.8,    10.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.06,   27.14,-99.9,   12.76,    3.45,      69,     4.2,      30,      33,-99.9,
2168,2021-02-13,,  -25.70,-99.9,    12.6,    16.0,     2.7,    10.3,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.1,    10.1,    11.0,    11.1,-99.9,     9.5,-99.9,     9.9,    10.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.4,    10.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.23,   26.42,-99.9,   12.77,    3.46,     161,     6.3,      37,      42,-99.9,
2168,2021-02-14,,  -25.70,-99.9,    11.2,    15.7,     0.9,    10.2,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.6,     9.7,    11.3,    11.1,-99.9,     8.8,-99.9,    10.3,    10.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.7,    10.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.13,   26.59,-99.9,   12.77,    3.46,     174,     8.8,      40,      50,-99.9,
2168,2021-02-15,,  -25.68,-99.9,    -8.6,    11.2,    -8.6,    -2.1,   0.020,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -5.5,    -0.4,     6.6,    11.1,-99.9,     1.3,-99.9,     7.3,    10.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.5,    10.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.95,   26.58,-99.9,   12.68,    3.42,     157,     9.2,      84,      74,-99.9,
2168,2021-02-16,,  -25.68,-99.9,    -4.1,    -1.6,    -9.3,    -6.0,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -5.6,    -1.1,     4.6,    10.2,-99.9,    -1.7,-99.9,     5.9,     9.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.2,     9.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.95,   26.60,-99.9,   12.74,    3.43,     164,     3.8,      90,      73,-99.9,
2168,2021-02-17,,  -25.65,-99.9,     2.7,     9.3,    -4.1,     1.8,   0.030,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.5,     2.8,     5.3,     9.2,-99.9,     1.6,-99.9,     5.7,     8.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.0,     8.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.02,   26.27,-99.9,   12.77,    3.44,     197,     8.7,      69,      79,-99.9,
2168,2021-02-18,,  -25.65,-99.9,    -2.0,     9.5,    -2.0,     4.2,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -3.2,     2.1,     6.5,     9.0,-99.9,    -0.8,-99.9,     6.2,     8.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.5,     8.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.98,   26.23,-99.9,   12.75,    3.44,     256,     5.9,      90,      64,-99.9,
2168,2021-02-19,,  -25.65,-99.9,    -2.9,     9.2,    -3.5,     1.7,   0.000,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     3.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    -3.3,     2.9,     7.5,     8.9,-99.9,    -1.1,-99.9,     6.9,     8.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.2,     8.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.88,   26.06,-99.9,   12.74,    3.43,      35,     3.8,      77,      56,-99.9,
